tick,frames,seconds,fps,ticks,step_ms,shell_ms,render_cpu_ms,gpu_ms,probe,process_cpu_ms,busy_frames,threaded,route_workers
600,116,1.018417,113.902,0,0.0000,813.4654,0.9743,4.6140,baseline,1372.1140,0,True,1
600,115,1.021027,112.632,0,0.0000,812.2423,0.9954,4.5747,baseline,1368.6390,0,True,1
600,113,1.016410,111.176,0,0.0000,803.8132,1.0308,4.5661,baseline,1356.4950,0,True,1
600,116,1.021526,113.556,0,0.0000,814.7892,0.9826,4.5919,baseline,1371.9040,0,True,1
600,115,1.014672,113.337,0,0.0000,808.5161,0.9819,4.5821,baseline,1363.7330,0,True,1
600,115,1.020261,112.716,0,0.0000,812.5125,0.9949,4.5887,baseline,1373.2530,0,True,1
600,93,1.242726,74.836,0,0.0000,711.9178,1.0096,4.5468,baseline,1534.4040,0,True,1
600,2,2.156198,0.928,0,0.0000,1962.6462,69.5520,4.8915,baseline,2257.7660,0,True,1
600,118,1.016303,116.107,0,0.0000,827.5350,0.8589,4.7513,baseline,1375.6830,0,True,1
600,117,1.008672,115.994,0,0.0000,823.0507,0.8341,4.7390,baseline,1363.8540,0,True,1
600,119,1.023662,116.249,0,0.0000,833.2267,0.8511,4.7281,baseline,1382.9840,0,True,1
600,119,1.019678,116.704,0,0.0000,831.3395,0.8517,4.7370,baseline,1381.7650,0,True,1
600,117,1.015244,115.243,0,0.0000,828.6666,0.8384,4.7349,baseline,1369.3630,0,True,1
600,118,1.013144,116.469,0,0.0000,826.9797,0.8412,4.7450,baseline,1373.0360,0,True,1
600,119,1.020567,116.602,0,0.0000,833.8516,0.8345,4.7391,baseline,1381.3770,0,True,1
600,118,1.019702,115.720,0,0.0000,830.2785,0.8527,4.7065,baseline,1382.1440,0,True,1
600,116,1.006311,115.272,0,0.0000,818.0674,0.8533,4.7216,baseline,1360.8590,0,True,1
600,118,1.015114,116.243,0,0.0000,827.5463,0.8498,4.7132,baseline,1371.1400,0,True,1
600,114,1.007871,113.110,0,0.0000,809.3393,0.9352,4.7341,baseline,1353.6280,0,True,1
600,100,1.412027,70.820,0,0.0000,753.9781,0.8447,4.7448,baseline,1719.3900,0,True,1
600,2,2.227778,0.898,0,0.0000,2032.2346,71.0590,5.1760,baseline,2520.2560,0,True,1
600,116,1.006726,115.225,0,0.0000,816.4442,0.8959,4.2989,baseline,1360.1690,0,True,1
600,116,1.004142,115.521,0,0.0000,813.9918,0.8786,4.3300,baseline,1356.1790,0,True,1
600,117,1.008929,115.965,0,0.0000,818.3271,0.8786,4.3201,baseline,1366.2470,0,True,1
600,116,1.017968,113.953,0,0.0000,820.3225,0.9040,4.3344,baseline,1373.6570,0,True,1
600,116,1.012922,114.520,0,0.0000,819.9678,0.8808,4.3000,baseline,1368.2120,0,True,1
600,116,1.009129,114.951,0,0.0000,819.4006,0.8681,4.3191,baseline,1359.4720,0,True,1
600,115,1.002883,114.669,0,0.0000,814.8203,0.8674,4.3326,baseline,1352.1140,0,True,1
600,117,1.014954,115.276,0,0.0000,822.2087,0.8759,4.3157,baseline,1373.5250,0,True,1
600,117,1.019966,114.710,0,0.0000,824.8888,0.8964,4.3168,baseline,1378.8530,0,True,1
600,119,1.021173,116.533,0,0.0000,831.4561,0.8601,4.3345,baseline,1383.4760,0,True,1
600,118,1.019125,115.786,0,0.0000,827.1272,0.8759,4.3222,baseline,1374.3490,0,True,1
600,104,1.301113,79.932,0,0.0000,776.5058,0.8627,4.3218,shadows-off,1617.9220,0,True,1
600,2,2.306878,0.867,0,0.0000,2107.8432,70.8725,4.1820,shadows-off,3215.1090,0,True,1
600,122,1.018636,119.768,0,0.0000,852.5439,0.6148,3.2916,shadows-off,1145.0300,0,True,1
600,123,1.000537,122.934,0,0.0000,841.2780,0.5587,2.9873,shadows-off,1117.0580,0,True,1
600,122,1.005794,121.297,0,0.0000,848.8060,0.5616,2.9959,shadows-off,1125.3130,0,True,1
600,120,1.006248,119.255,0,0.0000,849.9434,0.5667,3.0071,shadows-off,1126.6340,0,True,1
600,120,1.003869,119.537,0,0.0000,847.4476,0.5695,2.9891,shadows-off,1124.3500,0,True,1
600,122,1.006317,121.234,0,0.0000,848.7614,0.5591,2.9942,shadows-off,1125.9350,0,True,1
600,121,1.000370,120.955,0,0.0000,844.7051,0.5603,2.9903,shadows-off,1116.8030,0,True,1
600,122,1.007526,121.089,0,0.0000,850.1332,0.5627,3.0023,shadows-off,1127.4040,0,True,1
600,121,1.003889,120.531,0,0.0000,846.3791,0.5626,3.0001,shadows-off,1120.9640,0,True,1
600,122,1.007131,121.136,0,0.0000,849.6268,0.5667,2.9993,shadows-off,1125.5090,0,True,1
600,121,1.004968,120.402,0,0.0000,847.6528,0.5605,2.9948,shadows-off,1119.2120,0,True,1
600,114,1.375153,82.900,0,0.0000,867.4603,0.5611,2.9927,baseline,1487.1020,0,True,1
600,2,2.142333,0.934,0,0.0000,1945.6819,70.4230,4.8065,baseline,2260.2470,0,True,1
600,113,1.005767,112.352,0,0.0000,799.2083,1.0057,4.8017,baseline,1347.9890,0,True,1
600,115,1.019416,112.810,0,0.0000,808.0122,1.0075,4.8239,baseline,1367.0480,0,True,1
600,113,1.007475,112.162,0,0.0000,802.4821,0.9865,4.9008,baseline,1353.6230,0,True,1
600,113,1.008374,112.062,0,0.0000,805.2934,0.9707,4.7934,baseline,1354.0250,0,True,1
600,114,1.012593,112.582,0,0.0000,806.4597,0.9822,4.8300,baseline,1357.0070,0,True,1
600,114,1.013610,112.469,0,0.0000,810.7299,0.9605,4.8709,baseline,1359.1420,0,True,1
600,112,1.005555,111.381,0,0.0000,801.6361,0.9854,4.8430,baseline,1348.5870,0,True,1
600,115,1.020002,112.745,0,0.0000,812.6694,0.9736,4.8144,baseline,1363.6180,0,True,1
600,113,1.008530,112.044,0,0.0000,803.1445,0.9741,4.9320,baseline,1347.5370,0,True,1
600,114,1.015260,112.286,0,0.0000,806.4726,1.0044,4.8441,baseline,1357.5650,0,True,1
600,116,1.019447,113.787,0,0.0000,816.0905,0.9631,4.8653,baseline,1371.7520,0,True,1
600,101,1.435699,70.349,0,0.0000,764.1325,0.9614,4.9042,baseline,1796.0500,0,True,1
600,2,2.113352,0.946,0,0.0000,1917.3919,72.6650,5.2740,baseline,2218.6780,0,True,1
600,116,1.018642,113.877,0,0.0000,820.2412,0.8986,4.9204,baseline,1372.6760,0,True,1
600,117,1.011941,115.619,0,0.0000,823.0628,0.8455,4.8744,baseline,1366.6430,0,True,1
600,117,1.009052,115.950,0,0.0000,821.6139,0.8452,4.9056,baseline,1362.5760,0,True,1
600,116,1.015769,114.199,0,0.0000,824.8493,0.8557,4.9155,baseline,1366.9880,0,True,1
