tick,frames,seconds,fps,ticks,step_ms,shell_ms,render_cpu_ms,gpu_ms,probe,process_cpu_ms,busy_frames,threaded,route_workers
600,1,7.273758,0.137,0,0.0000,7085.9815,0.0000,,baseline,7839.6710,0,True,1
600,1,1.056352,0.947,0,0.0000,878.9175,29.4310,7.8360,baseline,1276.3790,0,True,1
600,15,1.000136,14.998,0,0.0000,594.9355,24.8463,20.0180,baseline,2048.6050,0,True,1
600,2,2.074329,0.964,0,0.0000,1973.5539,36.2260,14.9690,baseline,3958.1860,0,True,1
600,38,1.002729,37.897,0,0.0000,274.8208,14.7715,14.8761,baseline,1591.0200,0,True,1
600,40,1.015909,39.374,0,0.0000,290.2591,14.0569,14.8770,baseline,1186.0410,0,True,1
600,40,1.005224,39.792,0,0.0000,291.8585,13.8170,14.8810,baseline,1056.2380,0,True,1
600,41,1.024145,40.033,0,0.0000,296.5842,13.7459,14.9093,baseline,1074.4710,0,True,1
600,40,1.007131,39.717,0,0.0000,291.2428,13.8003,14.8390,baseline,1057.4180,0,True,1
600,40,1.017683,39.305,0,0.0000,291.8293,14.0356,14.9268,baseline,1068.4110,0,True,1
600,40,1.006417,39.745,0,0.0000,289.6048,13.9070,14.8683,baseline,1055.6930,0,True,1
600,40,1.010132,39.599,0,0.0000,290.1238,13.9444,14.9503,baseline,1059.0170,0,True,1
600,40,1.017496,39.312,0,0.0000,290.6882,14.1089,14.8849,baseline,1064.8840,0,True,1
600,40,1.010468,39.586,0,0.0000,290.7596,13.9071,14.9384,baseline,1058.0390,0,True,1
600,40,1.010033,39.603,0,0.0000,289.6678,13.9515,14.8829,baseline,1058.9260,0,True,1
600,35,2.246239,15.582,0,0.0000,1614.6006,13.9859,14.9718,baseline,2489.9070,0,True,1
600,4,1.918768,2.085,0,0.0000,1501.3631,24.7955,14.2170,shadows-off,2006.0120,0,True,1
600,39,1.006064,38.765,0,0.0000,282.3742,14.3707,11.1106,shadows-off,1040.1460,0,True,1
600,40,1.019804,39.223,0,0.0000,292.0986,14.1148,11.0516,shadows-off,1062.9130,0,True,1
600,40,1.012079,39.523,0,0.0000,292.0146,13.9545,11.0953,shadows-off,1046.6920,0,True,1
600,40,1.011505,39.545,0,0.0000,293.7712,13.8890,11.0861,shadows-off,1043.1960,0,True,1
600,40,1.005772,39.770,0,0.0000,289.9362,13.9227,11.1264,shadows-off,1043.3070,0,True,1
600,40,1.000926,39.963,0,0.0000,290.7911,13.7910,11.0865,shadows-off,1035.9840,0,True,1
600,40,1.001137,39.955,0,0.0000,291.9754,13.7419,11.1291,shadows-off,1033.4780,0,True,1
600,40,1.022061,39.137,0,0.0000,293.0835,14.1174,11.0786,shadows-off,1053.3800,0,True,1
600,40,1.022423,39.123,0,0.0000,293.7153,14.1588,11.1472,shadows-off,1058.4800,0,True,1
600,40,1.020999,39.177,0,0.0000,290.9066,14.1794,11.0880,shadows-off,1056.0060,0,True,1
600,39,1.004472,38.826,0,0.0000,285.8974,14.3743,11.0848,shadows-off,1038.0510,0,True,1
600,35,2.184529,16.022,0,0.0000,1548.7462,14.1375,11.0820,shadows-off,2239.7900,0,True,1
600,4,1.831284,2.184,0,0.0000,1496.4792,11.0855,8.2865,no-3d,1889.9820,0,True,1
600,139,1.000779,138.892,0,0.0000,913.2904,0.0841,0.0634,no-3d,1016.2760,0,True,1
600,138,1.006683,137.084,0,0.0000,917.0784,0.0858,0.0637,no-3d,1022.9470,0,True,1
600,138,1.005151,137.293,0,0.0000,917.6258,0.0811,0.0634,no-3d,1026.0210,0,True,1
600,138,1.003346,137.540,0,0.0000,915.3506,0.0829,0.0629,no-3d,1020.5490,0,True,1
600,139,1.002498,138.654,0,0.0000,917.0511,0.0824,0.0632,no-3d,1017.3290,0,True,1
600,140,1.005711,139.205,0,0.0000,920.0177,0.0829,0.0635,no-3d,1017.6720,0,True,1
600,140,1.006120,139.148,0,0.0000,921.5461,0.0814,0.0630,no-3d,1016.9750,0,True,1
600,140,1.003618,139.495,0,0.0000,919.4842,0.0811,0.0637,no-3d,1013.8580,0,True,1
600,140,1.004242,139.409,0,0.0000,920.2349,0.0817,0.0634,no-3d,1017.0130,0,True,1
600,139,1.001375,138.809,0,0.0000,918.0313,0.0818,0.0636,no-3d,1018.3330,0,True,1
600,140,1.000764,139.893,0,0.0000,917.1083,0.0813,0.0757,no-3d,1012.9820,0,True,1
600,136,2.279947,59.651,0,0.0000,2198.3527,0.0801,0.0782,no-3d,2334.4630,0,True,1
600,4,1.708470,2.341,0,0.0000,1510.8761,14.9555,13.4003,hide-tree,rock,1783.2880,0,True,1
600,36,1.010408,35.629,0,0.0000,259.2788,13.8532,20.1955,hide-tree,rock,956.7460,0,True,1
600,40,1.001775,39.929,0,0.0000,290.0073,13.7630,14.9103,hide-tree,rock,1048.5940,0,True,1
600,41,1.018766,40.245,0,0.0000,296.0202,13.6506,14.8500,hide-tree,rock,1067.4930,0,True,1
600,41,1.021638,40.132,0,0.0000,295.5176,13.7063,14.8928,hide-tree,rock,1074.1620,0,True,1
600,40,1.008576,39.660,0,0.0000,290.6270,13.8907,14.8455,hide-tree,rock,1057.2400,0,True,1
600,40,1.010711,39.576,0,0.0000,293.7609,13.8083,14.8642,hide-tree,rock,1063.5690,0,True,1
600,40,1.012040,39.524,0,0.0000,295.6280,13.7824,14.8065,hide-tree,rock,1053.5610,0,True,1
600,40,1.005470,39.782,0,0.0000,294.4138,13.7036,14.8608,hide-tree,rock,1048.5410,0,True,1
600,41,1.019968,40.197,0,0.0000,296.4682,13.6618,14.8171,hide-tree,rock,1068.7260,0,True,1
600,41,1.023139,40.073,0,0.0000,296.1619,13.7332,14.8948,hide-tree,rock,1070.6190,0,True,1
600,40,1.018631,39.268,0,0.0000,294.6965,13.9989,14.8459,hide-tree,rock,1066.9640,0,True,1
600,35,2.172922,16.107,0,0.0000,1547.2558,13.7790,14.8833,hide-tree,rock,2235.1320,0,True,1
600,4,1.975494,2.025,0,0.0000,1578.5375,23.2580,14.0793,hide-road,footway,kerb,2186.4020,0,True,1
600,59,1.012483,58.273,0,0.0000,395.4403,7.4966,11.9218,hide-road,footway,kerb,1061.7660,0,True,1
600,58,1.016048,57.084,0,0.0000,395.6364,7.7139,11.8800,hide-road,footway,kerb,1060.9160,0,True,1
600,58,1.008788,57.495,0,0.0000,395.7192,7.6275,12.0418,hide-road,footway,kerb,1057.7110,0,True,1
600,58,1.001885,57.891,0,0.0000,392.1287,7.5876,11.8747,hide-road,footway,kerb,1050.9720,0,True,1
600,58,1.008525,57.510,0,0.0000,393.5094,7.6603,11.8836,hide-road,footway,kerb,1063.4010,0,True,1
600,58,1.003021,57.825,0,0.0000,392.0912,7.6100,11.8541,hide-road,footway,kerb,1058.8080,0,True,1
600,59,1.011714,58.317,0,0.0000,402.5347,7.4068,12.0304,hide-road,footway,kerb,1059.3810,0,True,1
600,58,1.002123,57.877,0,0.0000,396.1783,7.5002,11.9272,hide-road,footway,kerb,1043.8620,0,True,1
600,58,1.009134,57.475,0,0.0000,395.7458,7.6329,12.0474,hide-road,footway,kerb,1055.4230,0,True,1
600,59,1.016120,58.064,0,0.0000,400.4826,7.5560,11.9741,hide-road,footway,kerb,1071.6480,0,True,1
600,58,1.001053,57.939,0,0.0000,385.1704,7.7100,11.9662,hide-road,footway,kerb,1054.0970,0,True,1
600,53,2.201422,24.075,0,0.0000,1639.9864,7.6522,12.0645,hide-road,footway,kerb,2275.8140,0,True,1
600,4,1.856533,2.155,0,0.0000,1496.4976,17.0783,10.8718,hide-building,roof,hip,paired-roof,parapet,yard,1986.3770,0,True,1
600,74,1.001010,73.925,0,0.0000,492.8258,4.5497,8.2418,hide-building,roof,hip,paired-roof,parapet,yard,1048.7020,0,True,1
600,75,1.010418,74.227,0,0.0000,506.1110,4.4404,8.2507,hide-building,roof,hip,paired-roof,parapet,yard,1052.9560,0,True,1
600,75,1.005000,74.627,0,0.0000,503.3014,4.4163,8.2326,hide-building,roof,hip,paired-roof,parapet,yard,1053.0960,0,True,1
600,75,1.009665,74.282,0,0.0000,506.6429,4.4261,8.2636,hide-building,roof,hip,paired-roof,parapet,yard,1055.5040,0,True,1
600,75,1.009750,74.276,0,0.0000,508.7355,4.3985,8.2252,hide-building,roof,hip,paired-roof,parapet,yard,1052.4280,0,True,1
600,74,1.008192,73.399,0,0.0000,501.7549,4.5350,8.2619,hide-building,roof,hip,paired-roof,parapet,yard,1049.7710,0,True,1
600,74,1.001760,73.870,0,0.0000,499.6947,4.4842,8.2504,hide-building,roof,hip,paired-roof,parapet,yard,1044.7330,0,True,1
600,74,1.001905,73.859,0,0.0000,501.7243,4.4713,8.2411,hide-building,roof,hip,paired-roof,parapet,yard,1050.3720,0,True,1
600,76,1.012169,75.086,0,0.0000,511.2363,4.3393,8.2466,hide-building,roof,hip,paired-roof,parapet,yard,1054.0550,0,True,1
600,75,1.010398,74.228,0,0.0000,508.4012,4.4279,8.2626,hide-building,roof,hip,paired-roof,parapet,yard,1058.0310,0,True,1
600,75,1.006041,74.550,0,0.0000,501.8159,4.4417,8.2527,hide-building,roof,hip,paired-roof,parapet,yard,1051.5810,0,True,1
600,70,2.214566,31.609,0,0.0000,1749.5509,4.3593,8.2590,hide-building,roof,hip,paired-roof,parapet,yard,2287.7060,0,True,1
600,4,1.906402,2.098,0,0.0000,1511.4186,17.7872,9.8705,hide-ground,hazard,water,flood,cell,plot,zone,1953.4160,0,True,1
600,40,1.018839,39.260,0,0.0000,292.2532,13.4378,16.2214,hide-ground,hazard,water,flood,cell,plot,zone,1064.2270,0,True,1
600,40,1.006020,39.761,0,0.0000,290.4349,13.2532,14.6205,hide-ground,hazard,water,flood,cell,plot,zone,1053.7500,0,True,1
600,40,1.010415,39.588,0,0.0000,289.0827,13.3979,14.5975,hide-ground,hazard,water,flood,cell,plot,zone,1060.0950,0,True,1
600,40,1.008588,39.659,0,0.0000,292.4528,13.2926,14.5769,hide-ground,hazard,water,flood,cell,plot,zone,1055.2010,0,True,1
600,41,1.016826,40.322,0,0.0000,286.1958,13.2696,14.6449,hide-ground,hazard,water,flood,cell,plot,zone,1071.7520,0,True,1
600,41,1.023009,40.078,0,0.0000,293.7715,13.2328,14.5930,hide-ground,hazard,water,flood,cell,plot,zone,1075.3810,0,True,1
600,40,1.010335,39.591,0,0.0000,288.0114,13.4336,14.6417,hide-ground,hazard,water,flood,cell,plot,zone,1059.8230,0,True,1
600,40,1.014116,39.443,0,0.0000,291.6092,13.3441,14.5769,hide-ground,hazard,water,flood,cell,plot,zone,1059.8280,0,True,1
